,country,year,d_riot,preds,preds_proba
421,Israel,2017,1,1,0.9004474272930649
422,Israel,2018,1,1,0.9004474272930649
423,Israel,2019,1,1,0.8467561521252797
424,Israel,2020,1,1,0.8501118568232662
425,Israel,2021,1,1,0.8501118568232662
426,Israel,2022,1,1,0.8489932885906041
427,Israel,2023,1,1,0.8501118568232662
428,Italy,2020,1,0,0.49440715883668906
429,Italy,2021,1,0,0.4988814317673378
430,Italy,2022,1,0,0.49776286353467564
431,Italy,2023,1,1,0.5022371364653244
432,Ivory Coast,2017,1,1,0.8668903803131991
433,Ivory Coast,2018,1,1,0.7639821029082774
434,Ivory Coast,2019,1,1,0.772930648769575
435,Ivory Coast,2020,1,1,0.767337807606264
436,Ivory Coast,2021,1,1,0.7818791946308725
437,Ivory Coast,2022,1,1,0.7796420581655481
438,Ivory Coast,2023,1,1,0.772930648769575
439,Jamaica,2018,1,0,0.20469798657718122
440,Jamaica,2019,1,0,0.20246085011185683
441,Jamaica,2020,1,0,0.203579418344519
442,Jamaica,2021,1,0,0.23154362416107382
443,Jamaica,2022,1,0,0.2371364653243848
444,Jamaica,2023,1,0,0.24384787472035793
445,Japan,2018,0,1,0.6521252796420581
446,Japan,2019,0,1,0.6510067114093959
447,Japan,2020,0,1,0.6510067114093959
448,Japan,2021,0,1,0.6510067114093959
449,Japan,2022,0,1,0.6510067114093959
450,Japan,2023,0,1,0.6510067114093959
451,Jordan,2017,1,1,0.8176733780760627
452,Jordan,2018,1,1,0.7785234899328859
453,Jordan,2019,1,1,0.7639821029082774
454,Jordan,2020,1,1,0.7550335570469798
455,Jordan,2021,1,1,0.7393736017897091
456,Jordan,2022,1,1,0.7505592841163311
457,Jordan,2023,1,1,0.7404921700223713
458,Kazakhstan,2018,0,0,0.46196868008948544
459,Kazakhstan,2019,1,0,0.46756152125279643
460,Kazakhstan,2020,1,0,0.4742729306487696
461,Kazakhstan,2021,1,0,0.4798657718120805
462,Kazakhstan,2022,1,0,0.4664429530201342
463,Kazakhstan,2023,1,0,0.47315436241610737
464,Kenya,2017,1,1,0.9832214765100671
465,Kenya,2018,1,1,0.9060402684563759
466,Kenya,2019,1,1,0.889261744966443
467,Kenya,2020,1,1,0.8859060402684564
468,Kenya,2021,1,1,0.8847874720357942
469,Kenya,2022,1,1,0.8903803131991052
470,Kenya,2023,1,1,0.8747203579418344
471,Kuwait,2017,0,0,0.34675615212527966
472,Kuwait,2018,0,0,0.3624161073825503
473,Kuwait,2019,0,0,0.3982102908277405
474,Kuwait,2020,0,0,0.3959731543624161
475,Kuwait,2021,0,0,0.4105145413870246
476,Kuwait,2022,0,0,0.41498881431767337
477,Kuwait,2023,0,0,0.4217002237136465
478,Kyrgyzstan,2018,1,0,0.4507829977628635
479,Kyrgyzstan,2019,1,0,0.46420581655480986
480,Kyrgyzstan,2020,1,0,0.470917225950783
481,Kyrgyzstan,2021,1,0,0.47874720357941836
482,Kyrgyzstan,2022,1,0,0.4753914988814318
483,Kyrgyzstan,2023,1,0,0.4854586129753915
484,Laos,2017,0,0,0.012304250559284116
