,country,year,d_riot,preds,preds_proba
481,Kyrgyzstan,2021,1,1,0.6482320802118707
482,Kyrgyzstan,2022,1,1,0.6300568235822728
483,Kyrgyzstan,2023,1,1,0.6330980625329429
484,Laos,2017,0,0,0.09941010835471907
485,Laos,2018,0,0,0.11113665526090676
486,Laos,2019,0,0,0.10493714951050277
487,Laos,2020,0,0,0.10642702689858377
488,Laos,2021,0,0,0.10881629597946961
489,Laos,2022,0,0,0.10744404049044765
490,Laos,2023,0,0,0.10588465925292269
491,Latvia,2020,0,0,0.24729647847162817
492,Latvia,2021,0,0,0.2630640504704876
493,Latvia,2022,0,0,0.16386601796407185
494,Latvia,2023,0,0,0.16536302395209582
495,Lebanon,2017,1,1,0.9014396531612102
496,Lebanon,2018,1,1,0.9014396531612102
497,Lebanon,2019,1,1,0.9014396531612102
498,Lebanon,2020,1,1,0.9006412499675974
499,Lebanon,2021,1,1,0.9008907509656018
500,Lebanon,2022,1,1,0.8994311701272784
501,Lebanon,2023,1,1,0.8927516719807144
502,Lesotho,2017,0,0,0.005913173652694611
503,Lesotho,2018,0,0,0.005913173652694611
504,Lesotho,2019,0,0,0.0
505,Lesotho,2020,1,0,0.005239520958083832
506,Lesotho,2021,1,0,0.0029940119760479044
507,Lesotho,2022,1,0,0.0014970059880239522
508,Lesotho,2023,0,0,0.004303892215568862
509,Liberia,2017,1,1,0.8880295955707627
510,Liberia,2018,1,1,0.9012828509647366
511,Liberia,2019,1,1,0.8722133114722931
512,Liberia,2020,1,1,0.8594156924246739
513,Liberia,2021,1,1,0.8717062898013491
514,Liberia,2022,1,1,0.8708330363083352
515,Liberia,2023,1,1,0.8708330363083352
516,Libya,2017,1,1,0.9341099456930291
517,Libya,2018,1,1,0.7750836530402397
518,Libya,2019,1,1,0.9295523941294894
519,Libya,2020,1,1,0.9201274939298887
520,Libya,2021,0,1,0.874026838098694
521,Libya,2022,1,1,0.9297020947282918
522,Libya,2023,1,1,0.9386021517570912
523,Lithuania,2020,0,0,0.42537751877197993
524,Lithuania,2021,0,0,0.42537751877197993
525,Lithuania,2022,0,0,0.41667023096663824
526,Lithuania,2023,0,0,0.40686187149510505
527,Luxembourg,2020,0,0,0.45466715378766265
528,Luxembourg,2021,0,0,0.4854181517916548
529,Luxembourg,2022,0,0,0.2981421086398633
530,Luxembourg,2023,0,0,0.3063275235243799
531,Madagascar,2017,1,1,0.9023498187607469
532,Madagascar,2018,1,1,0.9731780486645757
533,Madagascar,2019,1,1,0.9099382134000399
534,Madagascar,2020,1,1,0.8897562558864953
535,Madagascar,2021,1,1,0.9156393112044311
536,Madagascar,2022,1,1,0.8683689169280485
537,Madagascar,2023,1,1,0.8619608996293124
538,Malawi,2017,1,1,0.8984865226257438
539,Malawi,2018,1,1,0.8923238479750453
540,Malawi,2019,1,1,0.8933378913169329
541,Malawi,2020,1,1,0.8930693807190813
542,Malawi,2021,1,1,0.8693670829336995
543,Malawi,2022,1,1,0.7097651558355148
544,Malawi,2023,1,1,0.701593998150884
545,Malaysia,2018,1,0,0.23747950527516407
546,Malaysia,2019,1,0,0.23747950527516407
547,Malaysia,2020,0,0,0.23747950527516407
548,Malaysia,2021,0,0,0.2361696250356431
549,Malaysia,2022,0,0,0.2320029583689764
550,Malaysia,2023,0,0,0.22710026375819795
551,Maldives,2020,1,0,0.305360113107119
552,Maldives,2021,0,0,0.3093120307005037
553,Maldives,2022,0,0,0.31149516443303865
554,Maldives,2023,1,0,0.3103724099420207
555,Mali,2017,1,0,0.17019629572024791
556,Mali,2018,1,0,0.17094479871425988
557,Mali,2019,1,0,0.30063512045173707
558,Mali,2020,1,0,0.24429957725242157
559,Mali,2021,1,0,0.2487709915666502
560,Mali,2022,1,0,0.28365360728758915
561,Mali,2023,1,0,0.28407775898419596
562,Malta,2020,1,0,0.20801700171086399
563,Malta,2021,0,0,0.20726849871685202
564,Malta,2022,0,0,0.214370366410037
565,Malta,2023,0,0,0.208453628457371
566,Mauritania,2017,0,0,0.3373114971355991
567,Mauritania,2018,0,1,0.6351752933526884
568,Mauritania,2019,1,1,0.6398587835152204
569,Mauritania,2020,1,0,0.3444400970785703
570,Mauritania,2021,1,0,0.3414460851025224
571,Mauritania,2022,0,0,0.3519435425685427
572,Mauritania,2023,1,0,0.35150691582203575
573,Mauritius,2020,1,0,0.3836983770554131
574,Mauritius,2021,1,0,0.38444688004942507
575,Mauritius,2022,1,0,0.3836128338560974
576,Mauritius,2023,1,0,0.3843613368501094
577,Mexico,2018,1,1,0.9903601887134822
578,Mexico,2019,1,1,0.9896116857194702
579,Mexico,2020,1,1,0.9896116857194702
580,Mexico,2021,1,1,0.9896116857194702
581,Mexico,2022,1,1,0.9617846017920869
582,Mexico,2023,1,1,0.9005442848070092
583,Moldova,2018,0,1,0.6832962052086307
584,Moldova,2019,1,1,0.6770337301587305
585,Moldova,2020,1,1,0.6832962052086307
586,Moldova,2021,1,1,0.6878495984222036
587,Moldova,2022,0,1,0.6752307884231541
588,Moldova,2023,0,1,0.655938420777493
589,Mongolia,2018,0,0,0.4396831337325349
590,Mongolia,2019,0,0,0.438685129740519
