,country,year,d_riot,preds,preds_proba
470,Kenya,2023,1,1,0.8757611672987781
471,Kuwait,2017,0,0,0.358551060542211
472,Kuwait,2018,0,0,0.34395192442758815
473,Kuwait,2019,0,0,0.34505811911785367
474,Kuwait,2020,0,0,0.3878257128810226
475,Kuwait,2021,0,0,0.3993301376597837
476,Kuwait,2022,0,0,0.3879468675375755
477,Kuwait,2023,0,0,0.39845571709509764
478,Kyrgyzstan,2018,1,1,0.9059629161399074
479,Kyrgyzstan,2019,1,1,0.8521518120522547
480,Kyrgyzstan,2020,1,1,0.8772861356932157
481,Kyrgyzstan,2021,1,1,0.8427833965444588
482,Kyrgyzstan,2022,1,1,0.795677061385026
483,Kyrgyzstan,2023,1,1,0.7481063000421406
484,Laos,2017,0,0,0.1637273493468184
485,Laos,2018,0,0,0.20514643910661615
486,Laos,2019,0,0,0.22683312262958288
487,Laos,2020,0,0,0.1947675235285855
488,Laos,2021,0,0,0.24979807557241188
489,Laos,2022,0,0,0.2545547127405534
490,Laos,2023,0,0,0.2223275740974856
491,Latvia,2020,0,0,0.4972959685349065
492,Latvia,2021,0,0,0.4994030060401741
493,Latvia,2022,0,1,0.5359074308189352
494,Latvia,2023,0,1,0.6343929976120241
495,Lebanon,2017,1,1,0.842285608933839
496,Lebanon,2018,1,1,0.8949457437842392
497,Lebanon,2019,1,1,0.8682144613007445
498,Lebanon,2020,1,1,0.8460168211827505
499,Lebanon,2021,1,1,0.809249016715831
500,Lebanon,2022,1,1,0.8128257128810227
501,Lebanon,2023,1,1,0.7873568970361008
502,Lesotho,2017,0,0,0.4451836634358758
503,Lesotho,2018,0,0,0.3629609144542773
504,Lesotho,2019,0,0,0.4457095448798989
505,Lesotho,2020,1,0,0.3885772229245681
506,Lesotho,2021,1,1,0.5542351453855878
507,Lesotho,2022,1,1,0.5084615114482369
508,Lesotho,2023,0,1,0.5140223345975558
509,Liberia,2017,1,1,0.6004170178395841
510,Liberia,2018,1,1,0.599270438263801
511,Liberia,2019,1,1,0.6939027602191319
512,Liberia,2020,1,1,0.6204145596291615
513,Liberia,2021,1,1,0.5689554361567637
514,Liberia,2022,1,1,0.5562341972187105
515,Liberia,2023,1,1,0.5430704804045513
516,Libya,2017,1,1,0.7486620311841552
517,Libya,2018,1,1,0.7074141382216603
518,Libya,2019,1,1,0.7170749051833124
519,Libya,2020,1,1,0.770841234723978
520,Libya,2021,0,1,0.7154033220958
521,Libya,2022,1,1,0.6944224961370976
522,Libya,2023,1,1,0.6804660064615818
523,Lithuania,2020,0,1,0.5342218008147211
524,Lithuania,2021,0,1,0.54868134569462
525,Lithuania,2022,0,1,0.5472064194409326
526,Lithuania,2023,0,1,0.5245294282904902
527,Luxembourg,2020,0,1,0.5497638362129511
528,Luxembourg,2021,0,1,0.5511334105913751
529,Luxembourg,2022,0,1,0.5036407852226435
530,Luxembourg,2023,0,1,0.5092086318303133
531,Madagascar,2017,1,1,0.8060366624525915
532,Madagascar,2018,1,1,0.8297197640117994
533,Madagascar,2019,1,1,0.8237322657676639
534,Madagascar,2020,1,1,0.8263010956595024
535,Madagascar,2021,1,1,0.8186499157184994
536,Madagascar,2022,1,1,0.8278497682258742
537,Madagascar,2023,1,1,0.8232862761623823
538,Malawi,2017,1,1,0.802446797302992
539,Malawi,2018,1,1,0.6915411223486445
540,Malawi,2019,1,1,0.6233925059699396
541,Malawi,2020,1,1,0.5968262747576906
542,Malawi,2021,1,1,0.5241579033061334
543,Malawi,2022,1,1,0.6279314159292034
544,Malawi,2023,1,1,0.6425094816687735
545,Malaysia,2018,1,1,0.7466919511167297
546,Malaysia,2019,1,1,0.7387431521281077
547,Malaysia,2020,0,1,0.7338969658659922
548,Malaysia,2021,0,1,0.6912907520208402
549,Malaysia,2022,0,1,0.680529057962686
550,Malaysia,2023,0,1,0.665154867256637
551,Maldives,2020,1,1,0.6530745188931029
552,Maldives,2021,0,1,0.6375140469167018
553,Maldives,2022,0,1,0.6766303202697006
554,Maldives,2023,1,1,0.6912566722854331
555,Mali,2017,1,1,0.5551508287680854
556,Mali,2018,1,1,0.6985689703610057
557,Mali,2019,1,1,0.7361321814861637
558,Mali,2020,1,1,0.7942846607669616
559,Mali,2021,1,1,0.7365263730861075
560,Mali,2022,1,1,0.752059629161399
561,Mali,2023,1,1,0.7518041508638853
562,Malta,2020,1,1,0.5965216322517206
563,Malta,2021,0,1,0.5972274898159852
564,Malta,2022,0,1,0.6115342744767522
565,Malta,2023,0,1,0.6159590532378142
566,Mauritania,2017,0,0,0.48061437701924425
567,Mauritania,2018,0,1,0.5401917404129792
568,Mauritania,2019,1,1,0.6370645455822446
569,Mauritania,2020,1,1,0.6150179098187947
570,Mauritania,2021,1,1,0.5998121224891139
571,Mauritania,2022,0,1,0.6132602893664841
572,Mauritania,2023,1,1,0.5749280095519036
573,Mauritius,2020,1,1,0.6411478086809946
574,Mauritius,2021,1,1,0.6487190967832562
575,Mauritius,2022,1,1,0.6615017909818796
576,Mauritius,2023,1,1,0.6641197850821745
577,Mexico,2018,1,1,0.817014327855036
578,Mexico,2019,1,1,0.830515170670038
579,Mexico,2020,1,1,0.8177096502317741
580,Mexico,2021,1,1,0.7503898019384747
581,Mexico,2022,1,1,0.7721818373367046
582,Mexico,2023,1,1,0.7803834808259587
583,Moldova,2018,0,1,0.6796170459334177
584,Moldova,2019,1,1,0.6084729245680575
585,Moldova,2020,1,1,0.6927175516224192
586,Moldova,2021,1,1,0.7820857915437558
587,Moldova,2022,0,1,0.7150108863604437
588,Moldova,2023,0,1,0.7135175235285853
